,Random ID,Vid,video_watched,Amus,Ange,Awe_,Calm,Conf,Curi,Disa,Disg,Exci,Fear,Frus,Happ,Inte,Joy_,Pain,Pity,Prou,Reli,Sad_,Surp
49,1788,"Disgust,Fear",Fear1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911370164284104,0.0,1.4098151362125595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1788,"Fear,Interested",Fear2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336477537260503,0.0,0.0,0.03880225145539178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1788,Fear,Fear3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1798758683287573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1788,Surprised,Fear4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7228715734097014
53,1788,"Fear,Interested",Fear5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49436942595017347,0.0,0.0,1.3336477537260503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1788,"Confused,Disgust,Fear,Interested",Fear6.6,0.0,0.0,0.0,0.0,-0.2658672784906455,0.0,0.0,-0.7228715734097014,0.0,-0.7990389558962108,0.0,0.0,-0.11353251351762686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1788,"Curious,Fear",Fear7.7,0.0,0.0,0.0,0.0,0.0,-1.560712780761304,0.0,0.0,0.0,-0.7228715734097014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1788,"Awe,Curious,Interested,Proud,Surprised",Happy1.1,0.0,0.0,-0.11353251351762686,0.0,0.0,-0.6467041909231921,0.0,0.0,0.0,0.0,0.0,0.0,0.8766434588069943,0.0,0.0,0.0,0.41963916388793837,0.0,0.0,-0.7228715734097014
57,1788,Amused,Happy2.2,-1.103708485842248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1788,No emotion elicited,Happy3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1788,"Happy,Proud",Happy4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2658672784906455,0.0,0.0,0.0,0.0,-0.11353251351762686,0.0,0.0,0.0
60,1788,"Amused,Happy,Joy",Happy5.5,0.9528108412935036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243086938339757,0.0,0.26730439891491975,0.0,0.0,0.0,0.0,0.0,0.0
61,1788,"Happy,Joy",Happy6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332210633301776,0.0,-1.1798758683287573,0.0,0.0,0.0,0.0,0.0,0.0
62,1788,Amused,Happy7.7,0.9528108412935036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1788,"Pity,Sad",Sad1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.560712780761304,0.0,0.0,2.3999911085371806,0.0
64,1788,Sad,Sad2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037365131031117535,0.0
65,1788,"Pain,Pity,Sad",Sad3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18969989600413617,1.1051456062665224,0.0,0.0,1.790652048645106,0.0
66,1788,"Disappointed,Pain,Sad",Sad4.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.9513737208692293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6467041909231921,0.0,0.0,0.0,1.1051456062665224,0.0
67,1788,"Anger,Disappointed,Sad",Sad5.5,0.0,-0.18969989600413617,0.0,0.0,0.0,0.0,0.03880225145539178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7144846661585968,0.0
68,1788,No emotion elicited,Sad6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1788,Interested,Sad7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.560712780761304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2000,No emotion elicited,Anger1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2000,"Anger,Disappointed,Frustrated,Pity,Sad",Anger2.2,0.0,1.7897701281097063,0.0,0.0,0.0,0.0,-0.28675874980763216,0.0,0.0,0.0,1.1668114647345047,0.0,0.0,0.0,0.0,-1.4288496326621682,0.0,0.0,-0.28675874980763216,0.0
107,2000,"Disappointed,Pity",Anger3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5438528013593031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3250231887663013,0.0,0.0,0.0,0.0
108,2000,"Awe,Joy",Anger4.4,0.0,0.0,-0.28675874980763216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476792452551701,0.0,0.0,0.0,0.0,0.0,0.0
109,2000,No emotion elicited,Anger5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2000,"Anger,Confused,Disgust",Anger6.6,0.0,0.12854702577583552,0.0,0.0,-0.494411637599366,0.0,0.0,-1.0135438570787005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2000,Disgust,Anger7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18293230591176524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2000,Amused,Awe1.1,-3.7130313983712404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2000,"Curious,Happy,Interested",Awe2.2,0.0,0.0,0.0,0.0,0.0,-0.28675874980763216,0.0,0.0,0.0,0.0,0.0,-0.7020645253910999,0.44002635746343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2000,"Amused,Awe",Awe3.3,-0.8058909692869668,0.0,0.23237346967170242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2000,No emotion elicited,Awe4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2000,"Excited,Surprised",Awe5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0135438570787005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3250231887663013
117,2000,Curious,Awe6.6,0.0,0.0,0.0,0.0,0.0,0.33619991356756934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2000,Calm,Awe7.7,0.0,0.0,0.0,0.024720581879968593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2000,Disgust,Fear1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.570940515516704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2000,"Excited,Fear,Surprised",Fear2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024720581879968593,-1.636502520453902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18293230591176524
121,2000,Fear,Fear3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2211967448704344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2000,"Fear,Pity,Sad",Fear4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4288496326621682,0.0,0.0,0.0,0.0,0.0,0.5438528013593031,0.0,0.0,-0.494411637599366,0.0
123,2000,No emotion elicited,Fear5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2000,"Disgust,Fear",Fear6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6859436842138393,0.0,-0.28675874980763216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2000,Fear,Fear7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476792452551701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2000,"Happy,Joy",Happy1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18293230591176524,0.0,-0.18293230591176524,0.0,0.0,0.0,0.0,0.0,0.0
127,2000,"Awe,Happy",Happy2.2,0.0,0.0,1.0629850208386378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476792452551701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2000,"Awe,Proud",Happy3.3,0.0,0.0,1.0629850208386378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629850208386378,0.0,0.0,0.0
129,2000,Awe,Happy4.4,0.0,0.0,0.751505689151037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2000,"Awe,Happy,Joy",Happy5.5,0.0,0.0,0.23237346967170242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438528013593031,0.0,0.751505689151037,0.0,0.0,0.0,0.0,0.0,0.0
131,2000,"Awe,Happy,Joy",Happy6.6,0.0,0.0,0.751505689151037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28675874980763216,0.0,0.6476792452551701,0.0,0.0,0.0,0.0,0.0,0.0
132,2000,"Awe,Happy,Interested",Happy7.7,0.0,0.0,0.12854702577583552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3905851937034991,-0.494411637599366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2000,"Awe,Proud",Sad1.1,0.0,0.0,0.23237346967170242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668114647345047,0.0,0.0,0.0
134,2000,Sad,Sad2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9097174131828336,0.0
135,2000,Sad,Sad3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476792452551701,0.0
136,2000,"Disappointed,Pain,Pity,Sad",Sad4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9591585769427708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751505689151037,0.9591585769427708,0.0,0.0,0.5438528013593031,0.0
137,2000,"Disappointed,Pity,Sad",Sad5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6859436842138393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23237346967170242,0.0,0.0,-0.3905851937034991,0.0
138,2000,No emotion elicited,Sad6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2000,"Pain,Sad",Sad7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28675874980763216,0.0,0.0,0.0,1.0629850208386378,0.0
140,2180,"Confused,Fear,Pain",Anger1.1,0.0,0.0,0.0,0.0,-1.759768146032786,0.0,0.0,0.0,0.0,0.5310457188316313,0.0,0.0,0.0,0.0,-1.168590374454872,0.0,0.0,0.0,0.0,0.0
141,2180,"Excited,Happy,Joy",Anger2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.168590374454872,0.0,0.0,0.7527373831733492,0.0,0.45714849738439206,0.0,0.0,0.0,0.0,0.0,0.0
142,2180,"Confused,Frustrated,Interested",Anger3.3,0.0,0.0,0.0,0.0,1.0483262689623063,0.0,0.0,0.0,0.0,0.0,-0.2079264956407614,0.0,1.270017933304024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2180,"Calm,Confused,Fear,Happy",Anger4.4,0.0,0.0,0.0,-1.0946931530076327,0.16155961159543497,0.0,0.0,0.0,0.0,-3.163815353530332,0.0,0.38325127593715275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2180,"Awe,Interested,Proud",Anger5.5,0.0,0.0,0.013765168700956417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6858709245855468,0.0,0.0,0.0,0.3093540544899135,0.0,0.0,0.0
145,2180,"Calm,Excited,Happy",Anger6.6,0.0,0.0,0.0,-0.9468987101131541,0.0,0.0,0.0,0.0,1.0483262689623063,0.0,0.0,0.45714849738439206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2180,"Pain,Sad",Anger7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207959315603934,0.0,0.0,0.0,0.9005318260678277,0.0
147,2180,"Amused,Disappointed,Frustrated,Interested",Awe1.1,-0.9468987101131541,0.0,0.0,0.0,0.0,0.0,0.23545683304267423,0.0,0.0,0.0,-1.5380764816910684,0.0,0.6788401617261098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2180,"Confused,Frustrated,Joy",Awe2.2,0.0,0.0,0.0,0.0,-1.168590374454872,0.0,0.0,0.0,0.0,0.0,0.8266346046205884,0.0,0.0,-0.06013205274628285,0.0,0.0,0.0,0.0,0.0,0.0
149,2180,"Calm,Excited,Happy",Awe3.3,0.0,0.0,0.0,-2.572637581952418,0.0,0.0,0.0,0.0,0.45714849738439206,0.0,0.0,-0.2818237170880007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2180,"Confused,Happy,Interested,Surprised",Awe4.4,0.0,0.0,0.0,0.0,-0.9468987101131541,0.0,0.0,0.0,0.0,0.0,0.0,0.45714849738439206,-0.2818237170880007,0.0,0.0,0.0,0.0,0.0,0.0,0.6049429402788706
151,2180,"Calm,Interested,Surprised",Awe5.5,0.0,0.0,0.0,-1.5380764816910684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093540544899135,0.0,0.0,0.0,0.0,0.0,0.0,0.9005318260678277
152,2180,"Calm,Excited,Happy",Awe6.6,0.0,0.0,0.0,-0.9468987101131541,0.0,0.0,0.0,0.0,1.1222234904095454,0.0,0.0,-0.651309824324197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2180,"Excited,Joy,Proud",Awe7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049429402788706,0.0,0.0,0.0,0.0,0.08766239014819568,0.0,0.0,1.1961207118567847,0.0,0.0,0.0
154,2180,"Confused,Excited,Fear,Relieved",Fear1.1,0.0,0.0,0.0,0.0,-1.6119737031383075,0.0,0.0,0.0,-0.13402927419352212,0.013765168700956417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974429047515067,0.0,0.0
155,2180,"Anger,Excited,Fear",Fear2.2,0.0,0.16155961159543497,0.0,0.0,0.0,0.0,0.0,0.0,-0.7991042672186756,1.3439151547512633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
