,x,y,z,True Class Label,ERM Classification,Correct
79,1.9697593265694189,1.1678329081754384,1.5651544331448037,1,2,False
80,2.6945636403324134,-1.3482602518656113,1.0213509834162513,1,2,False
81,0.7151852993305792,-0.6403417413246837,-0.08928699848685051,1,1,True
82,-0.21829708299638617,1.252476514640406,0.3356889590540244,1,1,True
83,0.24824216219910966,1.686005628469747,0.32315005589020074,1,1,True
84,0.6865095638699584,1.899987219772448,1.1174724436947605,1,1,True
85,0.23796206620946847,0.9399897264052659,0.9730577710953203,1,1,True
86,1.8889239985711042,0.7579730558680248,1.1999853072494773,1,1,True
87,1.5003416815012218,1.3066822923113477,1.3084647031424914,1,1,True
88,0.9968359715677785,3.195079084726437,0.772419860934892,1,3,False
89,-0.7457843651298586,2.8516675324008203,0.19123405690891893,1,3,False
90,2.663830039692395,-1.688943016086227,1.5680581708977597,1,2,False
91,-0.6645904572021286,1.235642956055014,-0.09414837456322878,1,3,False
92,0.11812902210335108,1.5604838098426204,2.3744728027585076,1,2,False
93,0.21016023908343817,-0.6534701775948564,-0.18449823247954944,1,1,True
94,-0.3581461666824437,1.1932294173214169,1.2224262610441403,1,2,False
95,2.187533797327708,0.3635717380811593,0.5627602562655507,1,1,True
96,0.4785014212901223,-0.08820235935470455,0.29732925199103233,1,1,True
97,1.2322890428327475,-0.9225719752594757,1.0491558702956816,1,1,True
98,1.2240903733243174,0.9120475547772604,1.1715558364724332,1,1,True
99,0.9108392146509209,0.8964656670809409,1.363460180460683,1,1,True
100,1.6350234642436459,-1.3173454992284523,1.2239327620749334,1,1,True
101,1.6462898352820112,-0.18940921235055952,1.3404004806118925,1,2,False
102,1.545656150928136,-0.032150000052471706,0.9592038582167518,1,1,True
103,0.8230008966359498,-0.04287501770347979,0.11171784661025375,1,1,True
104,0.663301585375967,0.7565554880175338,0.532704489715241,1,1,True
105,0.11322484668698696,1.1126099857776715,0.9158449914952492,1,1,True
106,-0.16011199146722332,-0.7865571578826607,0.2655546337111728,1,1,True
107,0.914069804796246,-0.6507991622221836,0.44485757208836496,1,1,True
108,1.3067588882446062,2.442912992428316,2.531690039732773,1,2,False
109,0.026122278591736547,4.699931778321404,1.4664628111757507,1,1,True
110,1.725299203089632,1.9410472210861665,1.8099152125058464,1,1,True
111,1.4156200344882803,1.8866259203665243,1.0890993450119302,1,1,True
112,2.6184399044158786,-0.011321247966932235,1.3894547220432392,1,2,False
113,0.8203548790975423,-0.9540571840844352,0.4613831402336491,1,1,True
114,1.9796292287975987,-0.6788239452788503,0.8212164020166406,1,1,True
115,1.8237883662824252,2.622932834143516,2.0851410007502458,1,3,False
116,3.5052697763349943,2.7063566051324446,1.4136393340773816,1,3,False
117,3.9760208430904163,2.0137619272254925,3.253320878840103,1,3,False
118,1.32538622433653,2.0543914285641405,2.162234094469953,1,2,False
119,-0.6284802443201953,1.5345067066508107,0.612267820386778,1,3,False
120,1.6043056293454219,1.5816034468520166,0.4871473546447209,1,1,True
121,2.0546042781643745,0.7216094364340033,1.4718222691632072,1,2,False
122,0.4609938199945015,0.9433102233854229,1.1315886143219096,1,1,True
123,-0.7292382889488886,2.1289205102611906,0.690805425609861,1,3,False
124,0.876782645205439,1.0261869328381799,1.8335650289022842,1,2,False
125,2.4026686044666086,2.698621816915259,2.097916145423344,1,3,False
126,0.837584528258396,0.33385831933428955,0.7499065310791035,1,1,True
127,1.3617640948665484,2.908398720070851,2.263038001627307,1,3,False
128,0.3918989056252995,-2.45871605537162,-0.4169663207864154,1,1,True
129,0.10639288061777064,-0.38771204875087717,1.2114270154719353,1,1,True
130,0.8920925472850628,1.6179859082833452,1.392238435120438,1,1,True
131,0.2913589444264715,2.4154894897830035,0.7606098396999477,1,1,True
132,1.9861069601546555,-0.032335617636838565,1.0792285185261534,1,1,True
133,2.4081708248481313,-0.41643502932750454,1.4455740854068746,1,2,False
134,2.672500994599624,1.2248387454583418,2.4596060026751347,1,2,False
135,0.8389741717833115,0.27535287275142384,0.6276529439841839,1,1,True
136,1.298866490059377,0.6666099874711374,0.7748586597578232,1,1,True
137,1.5181721433991764,0.35172839070101436,1.1195212440758648,1,1,True
138,1.531199946073394,0.8339051047316118,0.7311452571396966,1,1,True
139,0.961698230002019,0.8253243315764056,0.868614532299833,1,1,True
140,0.792710566560401,-2.5530367719193334,-0.8176199877732453,1,1,True
141,1.134516522675646,-1.4051563247950614,-0.14656847348154445,1,1,True
142,1.9845461725658144,-1.4952719554393,1.180919547249877,1,1,True
143,2.3954144093349408,0.29207631629899256,0.9068173086526096,1,2,False
144,0.7856934606949705,0.5201465303658173,0.3191809217963788,1,1,True
145,1.8220698082787345,2.6802232650549236,2.444217298361208,1,3,False
146,-0.841141437640254,2.276897657722271,0.6138646339378415,1,3,False
147,-0.7043086805128318,1.3032475556272205,1.0603655659880606,1,2,False
148,0.48426155372513113,0.03460985565717534,1.6846609081893136,1,2,False
149,0.831085000220694,0.47491679051441105,0.9677439793687732,1,1,True
150,0.12134850465476843,1.0601151147889785,0.38401756100542017,1,1,True
151,1.2895701074258117,0.2702247637728713,1.3696354188832158,1,1,True
152,2.154143491364499,1.0903974845527897,1.1417745149924374,1,1,True
153,0.20536304403511607,0.9291056419030326,0.21417458932014788,1,1,True
154,0.26154330711789964,1.7638543175010875,1.1862427522814,1,1,True
155,2.413221291050127,0.26478219073971476,1.5893451779225747,1,2,False
156,0.6614123093020805,-1.1996387385610898,-0.002311479359939028,1,1,True
157,0.8855256331418369,-0.051315455898578,-0.3683739921607718,1,1,True
158,-0.08619461568344455,0.26031076755422666,0.509414156169769,1,1,True
159,-1.5822539978183872,-2.8469897694333977,-0.7181757786067462,1,1,True
160,0.1629411501039959,0.04619594550262107,0.5703688631540922,1,1,True
161,1.2227217917549886,2.7116385143923285,1.5030272136420926,1,1,True
162,1.367726207339954,0.17579583639449303,0.6681527186442724,1,1,True
163,2.2180456323185047,1.1502486354636463,1.1707663460887332,1,1,True
164,3.2036202613261935,5.043040494397983,2.9993699078240743,1,3,False
165,1.3629507501085545,2.0236166642352402,1.978759153251394,1,1,True
166,-0.5926215547925735,0.9247515111351798,0.2527858108854588,1,3,False
167,2.0461108396981524,2.1130426281884795,2.597905087936926,1,2,False
168,0.5155479673100043,1.9985701794649584,0.396989698758079,1,3,False
169,1.0038816598566254,1.1173490091246805,0.6228982290008303,1,1,True
170,0.17888870353296282,1.3208209966502902,1.1583731792019865,1,1,True
171,3.7731181264031197,1.654132414526887,1.710515185579382,1,3,False
172,3.4426987466147527,-2.0442082774450014,1.1410287682713505,1,2,False
173,-0.12955500392605535,2.5699878733018937,0.9279231986426032,1,3,False
174,2.2505223845567945,2.594428151884152,1.9253104563909802,1,3,False
175,-0.41913973252141856,2.0034021871127594,1.1061130598500368,1,3,False
176,2.5777485786186674,-1.553135355126925,0.8248022633677556,1,1,True
177,-0.16872932960967435,2.2856867385113793,0.4363253199571181,1,3,False
178,0.8298780516271922,-0.5346712552638004,0.4255390962155733,1,1,True
179,0.9594110235198122,1.7346776429032715,0.9851010243145188,1,1,True
180,1.9243136603429438,1.3504132415790064,1.598819582043542,1,2,False
181,1.0695607952073682,1.8392986138719163,1.1346002824544872,1,1,True
182,2.204068667889718,0.34843662881081605,1.1861766796565396,1,2,False
183,0.5997600723691645,0.3634504259311816,1.4663922228080901,1,2,False
184,2.2376564747120193,0.4689700137821745,1.2719289192102363,1,2,False
185,0.7465543746713351,0.7613882738704258,1.0073948282334706,1,1,True
186,0.5550401898227514,0.5641081707244568,0.6281293093078995,1,1,True
187,0.4896553833909121,2.9458242930157588,1.331149919036251,1,1,True
188,0.070248920440797,1.9206150708247063,1.7492291009208345,1,3,False
189,-0.4519884835898442,2.4939177368601424,1.606023844559152,1,3,False
190,-0.5701750309287874,0.49017526568284653,0.16125193048056108,1,1,True
191,1.0643157563646248,0.16552425524989678,1.1067375503768049,1,1,True
192,0.7496553213643697,0.3611379844267445,1.0928561968704396,1,1,True
193,1.6363352056620075,0.8649975170758689,0.7513719594751316,1,1,True
194,-0.18911092862201162,1.180465362643539,0.5726604258100906,1,1,True
195,1.139551878558483,-0.07521620803222562,1.2414862600191954,1,1,True
196,1.8792772407820317,0.5836676828916043,2.3509504686318436,1,2,False
197,1.5497295858059872,1.1847501230024935,0.9957079545783634,1,1,True
198,0.4514043273251753,-0.8200202798355505,1.6217144677865152,1,2,False
199,0.16595392476743087,4.113047328014455,0.9767827653242673,1,3,False
200,-0.11140358074883983,1.9989013560257525,1.1681607901016855,1,1,True
201,0.60585297515684,0.7414786269704812,0.423745383533901,1,1,True
202,2.906334246753103,0.6913860653763468,1.706932929827738,1,2,False
203,0.7133927946531964,1.3702597951317357,0.914398559313362,1,1,True
204,0.4035099828998706,-2.8080769827736654,-1.540265177477742,1,1,True
205,-0.2945350211091704,-0.4132977670087008,1.3686075708645884,1,2,False
206,0.7839170985269781,-0.14445285298088018,0.5699462571409926,1,1,True
207,0.15318189095444068,1.4476091276308098,1.128278764110965,1,1,True
208,-0.0559067886137774,0.3181405746029764,0.26361583558698976,1,1,True
209,0.9941334589897729,1.2371551545805,1.0194921847799165,1,1,True
210,-0.4109980807877971,-1.930621800654611,0.5433830719079611,1,1,True
211,0.5479510800157876,1.2444268601642579,1.0582739057112787,1,1,True
212,1.1393716771614473,1.7249713330604317,1.8842970683746647,1,2,False
213,0.6494551325857361,0.4500310109821405,0.2688719219296284,1,1,True
214,1.6592784666754885,-0.4424857775059272,0.9896018261326642,1,1,True
215,1.7579580446011716,1.7883170260436172,1.5926098063222165,1,1,True
216,0.5769150454426005,1.383300581014232,1.0830313499535074,1,1,True
217,1.0651821385371474,3.8910758672950174,1.7527884363605195,1,1,True
218,2.428733919647252,3.3459827853412967,0.9501325077804573,1,3,False
219,0.9502060292244977,-0.48405963811995467,0.18538535986330174,1,1,True
220,1.2087125775120535,-0.62356830862259,0.05234743625097382,1,1,True
221,1.3060664366903263,0.7946382617337033,0.17532839269800282,1,1,True
222,-0.32741047933059253,0.41144922242022264,0.7500463505549729,1,1,True
223,0.9216385460895617,-0.01999025673906729,0.2747387693721671,1,1,True
224,0.8637921913432574,-0.13658758403699633,0.7148745590887926,1,1,True
225,0.6477071978880993,1.8883351492494143,1.7428383509317227,1,1,True
226,0.9752326580358045,-1.3914730467714462,0.7023764919339774,1,1,True
227,1.038054440346662,3.22896981926351,1.9291515353922362,1,1,True
228,1.549751898401503,-0.703511957172889,0.6790005907230129,1,1,True
229,1.9982713650089505,4.246800590981302,3.174959814662842,1,3,False
230,-0.7865526313633109,3.879443352695532,0.4274376192825702,1,3,False
231,1.8377306803063325,1.0172012354326037,0.918246975437311,1,1,True
232,-0.08982864230879528,1.9267893314769595,0.41612424792439684,1,3,False
233,-0.7468655281699283,-0.025405153435499983,0.2460502053012894,1,2,False
234,0.29381311363061335,-2.544991539696467,0.0036150260228287046,1,1,True
235,1.7683481431902135,0.7604794376633348,1.2146863705574789,1,1,True
236,1.9059336701356413,2.0672925989023616,1.3109956225770523,1,1,True
237,0.84855795288475,0.37028876174681247,0.1959758490819179,1,1,True
238,0.9007770083253062,-0.588160132603071,0.3663994139094404,1,1,True
239,2.7971275532441355,1.9625600584525507,1.9261380450989358,1,3,False
240,0.1992193184679889,0.5359362713784634,0.4680165631157537,1,1,True
241,-0.08286087203623849,0.08911913050994524,0.17328840428765158,1,1,True
242,0.24126179524678038,2.020890702237785,1.0017530148638458,1,1,True
243,-0.3587547133234952,0.1854398126394744,0.20037597512181848,1,1,True
244,0.18822388979285687,0.23662028077126007,0.6150415625267138,1,1,True
245,-0.19622217600711456,1.3631805121201077,0.21130201550123362,1,3,False
246,-0.9672758571701725,2.1079251708593167,0.6696777282887789,1,3,False
247,-0.2380082103724781,2.3509379988148256,1.311526983296666,1,3,False
248,0.8212490873441938,-2.12283626873141,-0.176721174051792,1,1,True
249,1.0631556540610807,0.577866366909675,0.9644288059713869,1,1,True
250,1.2141339301712675,1.2075294926697495,1.6744145077256758,1,2,False
251,0.06845125714273004,0.5569120698497936,0.3124093305227337,1,1,True
252,0.5048292072620336,-0.8104249255588394,-0.3176815704808533,1,1,True
253,1.8134029246559245,0.22677392093792637,2.137108958870857,1,2,False
254,2.6753400509253664,2.4597802270352305,2.6357645450016514,1,3,False
255,1.2301258227364154,-1.1122883227667786,1.4425971628882843,1,1,True
256,-0.15799865878956076,1.405384611589789,1.0341002209538177,1,1,True
257,1.7020471988206693,0.7991764243603625,1.1439257006045058,1,1,True
258,3.2677835469837486,0.44073933875393034,0.8341348451591439,1,2,False
259,0.6203467057904197,-0.998973712094076,-0.07740661733238707,1,1,True
260,2.026902956636708,3.009326540707362,1.7341586199637975,1,3,False
261,1.0011368820165731,1.2338844410499732,2.133949887433848,1,2,False
262,0.9728716728423377,2.6567717799053985,0.8979904681147095,1,1,True
263,1.1381539023636995,1.138264306350767,0.26569455117278395,1,1,True
264,1.2549349929392528,0.48246577290061454,1.8149719156794673,1,2,False
265,0.5864954993502589,2.052834462620143,1.6652500560743966,1,1,True
266,2.0932624239930115,1.420091423607633,1.7981363410903861,1,2,False
267,0.007296802077885078,1.7736857945877857,0.1436299913060055,1,3,False
268,2.2281353417940224,1.4627263998713538,1.5102985753799665,1,2,False
269,0.5434426285259712,3.3146493904901297,0.9505077133008527,1,1,True
270,1.6003427286322174,0.9070508247213298,0.3775025089830082,1,1,True
271,0.3529135974210823,-0.7577989036137116,0.2837749632117491,1,1,True
272,3.1613380880028736,-0.803666084353752,0.8250582541531393,1,2,False
273,1.0495499714024559,-1.6493225922970254,-0.18848799611194855,1,1,True
274,2.4259375993867565,1.4482334056578743,0.5006327902367798,1,3,False
275,2.1210744446571526,2.4768640728665376,1.465600981352574,1,3,False
276,3.637559265556331,-0.5548256381492656,1.0012631711558848,1,2,False
277,0.2191816968554111,0.0683345586539218,0.8018391864917028,1,1,True
278,0.8530849747713223,1.8579953454679736,1.141001323367936,1,1,True
279,0.7075834407950268,0.5762621442489563,0.5113311626861656,1,1,True
280,1.201414598227773,2.3942989062312368,1.1679671698492209,1,1,True
281,0.37935895569452416,0.17839688747316773,1.1804181441688795,1,1,True
282,0.7732411747391313,3.2985702320872288,2.041228516843335,1,1,True
283,-1.3124736379462436,3.1725839439237924,-0.63390673151283,1,3,False
284,1.616860054796644,-0.4899223719626362,1.407390343875346,1,2,False
285,-0.639009457102637,0.07920030881603135,0.16002280446208783,1,2,False
286,0.9803115557734264,-0.5116958851741009,0.6523888558953796,1,1,True
287,3.2236371389103757,0.7935691135206937,1.7310598463156723,1,3,False
288,0.8538968116598752,-3.0727734846738963,0.8602328282698195,1,1,True
289,2.5448645470732636,-0.3346842105184391,0.9784753943242827,1,2,False
290,-1.1602512750104879,2.3789037757365836,0.4150464427233932,1,3,False
291,2.495978147389562,2.071876907626348,1.153525089442085,1,3,False
292,0.9457410455966757,-0.5350828354234574,0.8899977401851275,1,1,True
293,1.8971929679532282,1.7206605089491145,1.7839433706178376,1,2,False
294,1.2995635390915232,0.8970527813089556,1.3811831828649817,1,1,True
295,2.4146420092978307,-0.18786049972302132,2.002869324675074,1,2,False
296,0.1491166447806399,2.3762237281227767,0.9274302662350677,1,1,True
297,0.5466245891406216,3.5602809658987566,1.186764594733794,1,1,True
298,1.9237131231798603,-2.0989377533469495,0.47548878430080066,1,1,True
299,-0.061086871271985865,0.7853431195464557,0.2842691966765878,1,1,True
300,-0.8177555864077657,0.7064469316838466,-0.4236809375162507,1,3,False
301,3.3168588684586893,-2.0407795062894287,0.4509791229334712,1,2,False
302,0.9671389513242131,-0.17362206718714845,0.7472066944445794,1,1,True
303,2.3035140555665228,-0.8373102824237999,0.8049462016531947,1,1,True
304,-1.7276655830596157,0.3897765786841517,0.459297607828552,1,2,False
305,1.4106838716180723,1.3672753029529223,0.6429559225835091,1,1,True
306,0.17554405859134925,2.5852653535327703,1.1078150084498946,1,1,True
307,0.24423597779127415,2.2218590101096902,-0.04133226035669413,1,3,False
308,0.8211411854888782,1.53287295067766,0.769611970671272,1,1,True
309,1.1852785086140178,-1.3491272603781774,0.15407954046988848,1,1,True
310,0.7485730393541385,2.1234755961855627,0.9794114000695102,1,1,True
311,0.5089460909488053,2.349932008824627,0.8834424311187384,1,1,True
312,2.9581332815221595,0.5802915518450289,1.5155955129275007,1,2,False
313,2.235810492050282,0.5020864457558761,1.0281622400248747,1,2,False
314,0.6209315168012934,1.0689412735314971,0.8710934225566106,1,1,True
315,2.7256229407135955,-0.18823725163152516,1.482950871835577,1,2,False
316,0.9066779442167818,0.06683383360638417,1.4748478976163588,1,2,False
317,2.1357148613015173,1.4004006673848663,2.393146027492575,1,2,False
318,-1.2902858685178664,0.3159709848850073,0.21185386136026108,1,2,False
319,0.5071201288119209,1.3665215635740953,1.3759253240415854,1,1,True
320,0.26036723700875375,-0.6556148061874953,-0.4131878127380706,1,1,True
321,1.086415588194137,1.074244776806831,0.2926567534387069,1,1,True
322,-0.9896999107082904,-2.220777651232222,-0.06718226228781754,1,1,True
323,0.8217539444787489,2.3901964010794945,2.4091292700345175,1,3,False
324,1.5386937830729153,-1.0149961207898697,0.3593164071508662,1,1,True
325,2.355350819733099,0.2680807262312681,1.6180014519754584,1,2,False
326,-0.7418151329386178,-0.10600365809297752,0.3529561973022062,1,2,False
327,-1.3459309353916042,2.3022052950126812,1.4600115029687148,1,3,False
328,1.5153682121823329,1.2586810456673228,0.7413198436927168,1,1,True
329,1.6425166570430436,0.6859445710006946,0.9221736234124157,1,1,True
330,0.49363277224660096,-0.8516108364358139,0.5873487653212366,1,1,True
331,1.1790585171271957,-0.3876278918743672,0.5361448916512352,1,1,True
332,-0.0020632248776641937,-1.3155317932643773,-0.44583831978120103,1,1,True
333,-0.9015806088050564,0.046651428400806494,-0.143411222300579,1,2,False
334,0.6811558392134673,-1.2297248731084718,0.6288468973059917,1,1,True
335,-0.5887556372686009,-1.0869254106791764,-0.3529499247492569,1,1,True
336,-1.1454692340749086,2.068300487854598,0.44098939532378323,1,3,False
337,0.7626586085424252,0.07449685525258154,1.2835978054022046,1,1,True
338,1.0595879113357698,1.634032392320823,1.2748413398577363,1,1,True
339,-0.0591427779070719,0.24806781963910496,1.7977998468970777,1,2,False
340,-0.10571256099656523,0.7610447187549035,0.6475875016452576,1,1,True
341,1.661566740687515,2.4426426668599026,1.4664957377888475,1,1,True
342,3.0696618647129683,1.183536370899811,2.4149447671914253,1,3,False
343,-0.2934164162818218,0.32833957348341436,0.5766845909242646,1,1,True
344,1.5954143091911304,0.11810831508883302,0.4135104424247651,1,1,True
345,1.583033335305108,0.6987890118571138,1.2548171275071731,1,1,True
346,1.2301558382589437,-0.3395416451289579,-0.02805680895285123,1,1,True
347,0.5217232587578919,1.0151899468644576,0.10714144952300131,1,1,True
348,1.0225425955707765,1.8846995526634809,1.9602045931328145,1,2,False
349,0.5952823566303899,1.6657548298699256,1.519514394132689,1,1,True
350,-0.23309000127844226,-1.5100031525614228,-0.17115358566346495,1,1,True
351,1.149537783755718,-0.3622844439376043,0.32908598020624813,1,1,True
352,2.010208648857118,0.3896392427152141,1.5735435333326337,1,2,False
353,-0.15729072790463094,1.9586375933247846,0.6370148677815148,1,3,False
354,-0.059351874987688236,1.6397463394262712,0.6466312280888369,1,1,True
355,0.47901171851729873,1.4166572470632683,0.8185041601388621,1,1,True
356,1.3722483382077821,1.4846570874704557,1.5019015815595167,1,1,True
357,1.9295226067945683,1.2478404511711243,1.2058820659534415,1,1,True
358,1.0813674175668275,2.232679902580848,2.110230901470489,1,3,False
359,-0.032645352903845515,1.8589652621551007,0.951050012948257,1,1,True
360,2.015188437662321,-0.10978413105806428,1.0595597735242206,1,1,True
361,1.6431879438449428,-0.19141558780899048,0.9509293810649283,1,1,True
362,0.6296337617556302,0.07070369447661506,1.8114354958767702,1,2,False
363,2.387181445950437,-0.29156512126380885,1.4798414077164033,1,2,False
364,0.21492269667277453,-0.3813292117268423,0.4760043665509991,1,1,True
365,0.4053801384508773,0.4498815890302932,1.7587851115673612,1,2,False
366,-0.1556384851836139,1.6859504043802669,0.4166001973882183,1,3,False
367,1.9748045655912254,-1.9127233727179287,0.4969842140812549,1,1,True
368,-0.521313622740817,2.944899100881101,0.5526101677420594,1,3,False
369,1.7867064688173557,2.4441548153218857,2.1591423549887354,1,3,False
370,-0.37057516113258204,0.3327535833459474,0.20992124635000298,1,1,True
371,1.0258029633496748,-1.0406768828706547,0.7486548571287244,1,1,True
372,1.8560132617376959,0.8715906737307006,0.40482566825952615,1,1,True
373,1.1950044570531353,2.7698613799072804,1.6943833817807743,1,1,True
374,2.2927046709608576,-0.8712332462281134,0.9657367925868754,1,1,True
375,1.2432258881259892,0.6122567861968282,1.9352848647934624,1,2,False
376,2.2802504928690626,0.12937835502869088,0.5377467852590762,1,1,True
377,1.697034895759289,1.7522392423007869,0.8459964049491635,1,1,True
378,1.6084715826008413,0.16073343082817815,1.3709342900140729,1,2,False
379,2.2215227638742188,1.932456846309592,1.564461702329353,1,3,False
380,-0.6222832306037791,0.5275743363500964,0.8336655881010056,1,2,False
381,2.9334167447139867,-0.06666205562110039,2.391137342191408,1,2,False
382,1.0859111501915295,1.1445755135667985,0.9146259462144777,1,1,True
383,1.3429509707804772,2.282168404508815,0.9476735849248263,1,1,True
384,0.4917790216804889,0.09098607308479933,0.9406230679882361,1,1,True
385,1.2008050564453736,0.38787123160538073,1.1054843991110352,1,1,True
386,2.0289051221213814,-1.5192381300957338,0.23042230729184576,1,1,True
387,-0.6950462182037735,-1.008594499534739,0.038444493619986364,1,1,True
388,-0.9359398151357361,-1.543867116828507,0.29831334953291566,1,1,True
389,0.06644059004577318,-2.0072499150975323,0.8844322833577068,1,1,True
390,0.15842322960454924,0.5146127665803089,0.18279026827238465,1,1,True
391,0.2203453997899052,1.5589505802965173,1.3364073756189652,1,1,True
392,0.9555263874389759,-1.5933461743390684,-0.26427940477958933,1,1,True
393,1.0671689384979737,0.02534989238003138,0.9120095824585964,1,1,True
394,0.44688545554697523,1.6337838547138537,0.48312938035719544,1,1,True
395,1.7585570539573931,1.8512144521018516,2.3839840424607432,1,2,False
396,2.3141630568766107,3.8704913420626275,2.2683801109298583,1,3,False
